num_matches, time, player0, player1, red_team_win_rate, std
500, 0.23638, random, rave_100_1_100, 0.17555, 0.10761
500, 0.23814, random, rave_100_1_1000, 0.20450, 0.11425
500, 5.18142, rave_800_0.5_0.1, mcts_800_0.5, 0.40811, 0.08974
500, 0.17241, rave_100_1_10000, random, 0.77207, 0.13743
500, 5.17053, rave_800_0.5_10, mcts_800_0.5, 0.39916, 0.08812
500, 0.30470, mcts_100_1, rave_100_1_100, 0.38642, 0.17243
500, 0.21723, random, rave_100_1_10000, 0.21386, 0.12046
500, 0.36769, rave_100_1_0.1, mcts_100_1, 0.45472, 0.16139
500, 0.37892, rave_100_1_0.01, mcts_100_1, 0.44765, 0.16202
500, 0.36659, rave_100_1_1000, mcts_100_1, 0.44868, 0.16618
500, 0.37701, mcts_100_1, rave_100_1_10, 0.38532, 0.17547
500, 0.37848, rave_100_1_100, mcts_100_1, 0.48493, 0.16338
500, 0.37923, rave_100_1_10, mcts_100_1, 0.47430, 0.16190
500, 0.38915, rave_100_1_1, mcts_100_1, 0.45629, 0.15757
500, 0.38189, mcts_100_1, rave_100_1_1, 0.43143, 0.17682
500, 0.38613, mcts_100_1, rave_100_1_0.1, 0.44380, 0.16761
500, 0.39005, mcts_100_1, rave_100_1_10000, 0.44957, 0.16923
500, 0.38681, mcts_100_1, rave_100_1_1000, 0.43551, 0.17413
500, 0.38958, rave_100_1_10000, mcts_100_1, 0.44142, 0.16249
500, 5.27346, rave_800_0.5_1, mcts_800_0.5, 0.40399, 0.08651
500, 5.30147, rave_800_0.5_100, mcts_800_0.5, 0.40769, 0.09222
500, 0.39460, mcts_100_1, rave_100_1_0.01, 0.44640, 0.16057
500, 5.42421, mcts_800_0.5, rave_800_0.5_1, 0.39580, 0.08880
500, 5.42556, mcts_800_0.5, rave_800_0.5_100, 0.39488, 0.08529
500, 5.50704, rave_800_0.5_0.01, mcts_800_0.5, 0.39912, 0.09000
500, 5.49392, mcts_800_0.5, rave_800_0.5_10, 0.39679, 0.08438
500, 5.57353, mcts_800_0.5, rave_800_0.5_0.1, 0.40349, 0.09334
500, 5.64740, rave_800_0.5_1000, mcts_800_0.5, 0.29460, 0.11723
500, 5.69476, mcts_800_0.5, rave_800_0.5_1000, 0.53291, 0.14849
500, 5.72638, rave_800_0.5_10000, mcts_800_0.5, 0.21185, 0.09041
500, 0.90649, rave_100_1_100, assocrule, 0.68032, 0.15214
500, 0.92528, rave_100_1_10, assocrule, 0.68330, 0.14543
500, 0.92819, rave_100_1_1, assocrule, 0.65825, 0.15161
500, 0.92897, rave_100_1_0.1, assocrule, 0.65505, 0.15216
500, 0.93666, rave_100_1_10000, assocrule, 0.63177, 0.16549
500, 0.93807, rave_100_1_0.01, assocrule, 0.65421, 0.15171
500, 0.96608, assocrule, rave_100_1_0.01, 0.32618, 0.14222
500, 0.96861, assocrule, rave_100_1_1000, 0.31006, 0.13558
500, 0.98043, assocrule, rave_100_1_10000, 0.31882, 0.13977
500, 0.98475, assocrule, rave_100_1_100, 0.27520, 0.13441
500, 0.98400, assocrule, rave_100_1_0.1, 0.32790, 0.14571
500, 0.98821, assocrule, rave_100_1_1, 0.31263, 0.13829
500, 0.99974, assocrule, rave_100_1_10, 0.27399, 0.13280
500, 0.54406, rave_200_0.03125_0.01, random, 0.89366, 0.06684
500, 0.57046, rave_200_0.03125_1000, mcts_100_1, 0.48890, 0.16206
500, 0.54877, rave_200_0.03125_0.1, random, 0.89276, 0.06945
500, 0.60459, random, rave_200_0.03125_0.01, 0.10108, 0.06794
500, 0.53724, rave_200_0.03125_1000, random, 0.80382, 0.11660
500, 0.54141, rave_200_0.03125_10, random, 0.88980, 0.07369
500, 0.54663, rave_200_0.03125_1, random, 0.89458, 0.06691
500, 0.55260, rave_200_0.03125_100, random, 0.87272, 0.08521
500, 0.55905, rave_200_0.03125_10000, random, 0.76150, 0.13368
500, 0.65762, random, rave_200_0.03125_0.1, 0.09668, 0.06414
500, 0.73963, rave_200_0.03125_0.1, mcts_100_1, 0.65790, 0.12892
500, 0.73027, rave_200_0.03125_0.01, mcts_100_1, 0.65751, 0.12723
500, 0.73509, rave_200_0.03125_1, mcts_100_1, 0.65995, 0.12745
500, 0.71291, rave_200_0.03125_10, mcts_100_1, 0.67488, 0.12237
500, 0.74232, rave_200_0.03125_10000, mcts_100_1, 0.42609, 0.16055
500, 0.73840, rave_200_0.03125_100, mcts_100_1, 0.60381, 0.15764
500, 0.64003, random, rave_200_0.03125_10000, 0.24518, 0.12750
500, 0.81351, mcts_100_1, rave_200_0.03125_0.01, 0.23828, 0.13079
500, 0.80965, mcts_100_1, rave_200_0.03125_1, 0.23538, 0.12523
500, 0.65608, random, rave_200_0.03125_10, 0.08938, 0.05547
500, 0.82178, mcts_100_1, rave_200_0.03125_0.1, 0.22835, 0.12286
500, 0.66104, random, rave_200_0.03125_100, 0.13128, 0.09005
500, 0.68280, random, rave_200_0.03125_1, 0.09481, 0.05607
500, 0.81506, mcts_100_1, rave_200_0.03125_100, 0.32185, 0.16726
500, 0.80942, mcts_100_1, rave_200_0.03125_1000, 0.47815, 0.17823
500, 6.16230, mcts_800_0.5, rave_800_0.5_10000, 0.66400, 0.15025
500, 0.82891, mcts_100_1, rave_200_0.03125_10, 0.22168, 0.11763
500, 0.82904, mcts_100_1, rave_200_0.03125_10000, 0.51077, 0.17877
500, 1.00695, mcts_200_0.03125, rave_200_0.03125_1000, 0.69576, 0.12880
500, 1.02660, rave_200_0.03125_1, mcts_200_0.03125, 0.45499, 0.12386
500, 1.04566, rave_200_0.03125_100, mcts_200_0.03125, 0.34000, 0.13948
500, 1.05387, rave_200_0.03125_10000, mcts_200_0.03125, 0.22305, 0.11813
500, 1.05881, rave_200_0.03125_0.01, mcts_200_0.03125, 0.44544, 0.12426
500, 1.07573, mcts_200_0.03125, rave_200_0.03125_1, 0.44847, 0.11888
500, 1.07997, rave_200_0.03125_1000, mcts_200_0.03125, 0.26395, 0.12122
500, 1.08593, rave_200_0.03125_10, mcts_200_0.03125, 0.44736, 0.12752
500, 1.08932, rave_200_0.03125_0.1, mcts_200_0.03125, 0.44866, 0.12458
500, 1.09114, mcts_200_0.03125, rave_200_0.03125_10, 0.43416, 0.12437
500, 1.10996, mcts_200_0.03125, rave_200_0.03125_0.01, 0.45184, 0.12901
500, 1.11754, mcts_200_0.03125, rave_200_0.03125_100, 0.55844, 0.14986
500, 1.11871, mcts_200_0.03125, rave_200_0.03125_0.1, 0.44327, 0.12477
500, 1.13156, mcts_200_0.03125, rave_200_0.03125_10000, 0.71795, 0.11857
500, 1.28539, rave_200_0.03125_0.01, assocrule, 0.82746, 0.08070
500, 1.30271, rave_200_0.03125_10000, assocrule, 0.62067, 0.15516
500, 1.29968, rave_200_0.03125_100, assocrule, 0.78056, 0.11484
500, 1.29140, rave_200_0.03125_0.1, assocrule, 0.82303, 0.08421
500, 1.28991, rave_200_0.03125_1000, assocrule, 0.68537, 0.14016
500, 1.34706, rave_200_0.03125_1, assocrule, 0.82828, 0.08055
500, 1.34021, rave_200_0.03125_10, assocrule, 0.81949, 0.08327
500, 1.42061, assocrule, rave_200_0.03125_0.01, 0.16497, 0.08657
500, 1.38968, assocrule, rave_200_0.03125_10, 0.15552, 0.08179
500, 1.39908, assocrule, rave_200_0.03125_100, 0.23800, 0.13837
500, 1.42567, assocrule, rave_200_0.03125_0.1, 0.16305, 0.09138
500, 1.43211, assocrule, rave_200_0.03125_10000, 0.37854, 0.16039
500, 1.42529, assocrule, rave_200_0.03125_1, 0.16306, 0.08713
500, 1.44058, assocrule, rave_200_0.03125_1000, 0.36829, 0.16167
500, 0.93627, rave_100_1_1000, assocrule, 0.64002, 0.16495
500, 0.66504, random, rave_200_0.03125_1000, 0.23171, 0.12607
500, 1.49171, rave_400_0.025_10, mcts_100_1, 0.69696, 0.11779
500, 1.32281, rave_400_0.025_100, random, 0.88969, 0.07661
500, 1.37898, rave_400_0.025_0.1, random, 0.90324, 0.06151
